CHKEY,CHtxtgrpKEY
7995042,15621213
7995043,15176699
7995044,15324871
7995045,15473043
7995046,15176700
7995046,15324872
7995046,15621214
7995047,15176701
7995047,15473044
7995047,15621215
7995048,15324873
7995049,15473045
7995049,15621216
7996581,15177432
7996581,15473775
7996581,15621946
7996582,15325604
7996741,15473850
7996742,15177507
7996742,15325679
7996742,15622021
7996745,15622023
7996746,15177509
7996746,15325681
7996746,15473853
7996755,15177514
7996755,15473857
7996755,15622028
7996756,15325686
7996757,15177515
7996757,15473858
7996757,15622029
7996856,15177557
7996856,15325729
7996857,15473901
7996874,15177564
7996874,15325736
7996875,15177565
7996875,15473908
7996875,15622079
7996951,15177600
7996951,15325772
7996952,15177601
7996952,15473944
7996952,15622115
7996992,15325793
7997063,15177653
7997063,15473996
7997063,15622167
7997070,15177656
7997070,15325828
7997071,15177657
7997071,15474000
7997071,15622171
7997072,15325829
7997072,15474001
7997158,15177694
7997158,15325866
7997158,15474038
7997159,15177695
7997159,15622209
7997160,15325867
7997160,15474039
7997161,15177696
7997161,15622210
7997162,15325868
7997162,15474040
7997162,15622211
7997163,15177697
7997163,15325869
7997164,15474041
7997188,15622224
7997189,15177710
7997190,15325882
7997190,15474054
7997257,15474085
7997271,15177748
7997271,15325920
7997271,15474092
7997274,15325921
7997274,15474093
7997274,15622264
7997275,15177750
7997340,15622294
7997341,15177780
7997502,15622373
7997505,15177860
7997534,15474220
7997534,15622391
7997570,15474237
7997571,15622408
7997588,15326073
7997588,15474245
7997588,15622416
7997589,15177902
7997589,15326074
7997607,15622425
7997608,15177911
7997608,15326083
7997608,15474255
7997609,15177912
7997609,15326084
7997609,15622426
7997610,15177913
7997610,15474256
7997610,15622427
7997611,15326085
7997611,15474257
7997611,15622428
7997668,15177943
7997668,15474286
7997668,15622457
7999704,15178910
7999704,15475253
7999704,15623424
7999705,15327082
7999705,15475254
7999705,15623425
7999706,15178911
7999707,15327083
7999708,15178912
7999708,15475255
7999708,15623426
7999709,15327084
7999709,15475256
8002926,15624951
8002927,15180437
8002928,15328609
8002929,15476781
8002930,15624952
8002931,15180438
8002932,15328610
8002932,15476782
8002933,15624953
8002934,15180439
8002935,15328611
8002936,15180440
8002936,15476783
8002936,15624954
8002937,15328612
8002937,15476784
8002937,15624955
8002938,15180441
8002938,15328613
8003117,15180511
8003117,15476854
8003117,15625025
8003118,15328683
8003316,15180586
8003317,15328758
8004103,15625384
8004104,15180870
8004104,15329042
8004105,15477214
8006945,15330354
8006947,15626697
8006953,15626699
8006957,15626700
8006958,15182186
8006960,15478530
8006960,15626701
8006973,15182192
8006973,15330364
8006974,15478536
8006980,15626709
8006985,15330368
8006985,15478540
8006986,15182197
8006986,15330369
8006986,15626711
8008317,15182783
8008318,15330955
8008349,15182796
8008350,15330968
8008350,15479140
8008351,15627311
8008352,15182797
8008352,15330969
8008353,15182798
8008353,15479141
8008353,15627312
8008354,15330970
8008355,15479142
8008355,15627313
8008356,15182799
8008356,15330971
8008356,15479143
8008357,15627314
8008358,15182800
8008358,15330972
8008358,15479144
8008359,15182801
8008359,15330973
8008359,15627315
8008360,15182802
8008360,15479145
8008360,15627316
8008361,15330974
8008362,15479146
8008363,15182803
8008363,15627317
8008364,15330975
8008364,15479147
8008365,15627318
8008367,15182805
8008367,15330977
8008367,15627319
8008368,15479149
8008368,15627320
8008369,15182806
8008369,15330978
8008370,15479150
8008370,15627321
8008393,15330988
8008393,15479160
8008393,15627331
8008394,15182817
8008395,15330989
8008395,15479161
8009941,15628049
8009942,15183535
8009942,15331707
8009942,15479879
8010088,15628110
8010896,15332070
8010896,15480242
8010897,15183899
8010897,15332071
8010897,15628413
8010898,15183900
8010898,15480243
8010898,15628414
8010899,15332072
8010899,15480244
8010900,15628415
8011024,15480290
8011025,15628461
8011026,15183947
8011027,15332119
8011027,15480291
8011027,15628462
8011028,15183948
8011029,15332120
8011030,15480292
8011031,15628463
8011032,15183949
8011032,15332121
8011033,15480293
8011034,15628464
8011035,15183950
8011035,15332122
8011035,15480294
8011036,15183951
8011036,15332123
8011036,15628465
8011037,15183952
8011037,15480295
8011037,15628466
8011038,15332124
8011039,15480296
8011040,15183953
8011040,15332125
8011040,15628467
8011041,15480297
8011042,15183954
8011042,15628468
8011043,15332126
8011044,15480298
8011044,15628469
8011045,15183955
8011046,15332127
8011047,15480299
8011050,15628471
8011051,15183957
8011052,15332129
8011053,15480301
8011054,15628472
8011055,15183958
8011055,15332130
8011060,15480304
8011061,15183961
8011061,15628475
8011062,15332133
8011062,15480305
8011062,15628476
8011063,15183962
8011064,15332134
8011064,15480306
8011065,15183963
8011065,15332135
8011065,15628477
8011068,15183964
8011069,15332136
8011069,15480308
8011069,15628479
8011070,15183965
8011072,15183966
8011072,15480309
8011072,15628480
8011073,15332138
8011074,15480310
8011074,15628481
8011075,15183967
8011075,15332139
8011076,15480311
8011077,15628482
8011078,15183968
8011079,15332140
8011079,15480312
8011079,15628483
8011080,15183969
8011081,15332141
8011081,15480313
8011081,15628484
8011084,15183971
8011084,15332143
8011084,15480315
8011085,15628486
8011086,15183972
8011087,15332144
8011088,15480316
8011089,15183973
8011089,15628487
8011090,15332145
8011091,15480317
8011092,15183974
8011092,15628488
8011093,15332146
8011094,15183975
8011094,15480318
8011094,15628489
8011095,15332147
8011095,15480319
8011095,15628490
8011096,15183976
8011097,15332148
8011098,15480320
8011102,15183978
8011103,15332150
8011104,15480322
8011105,15628493
8011106,15183979
8011107,15332151
8011108,15480323
8011109,15628494
8011110,15183980
8011111,15332152
8011111,15480324
8011111,15628495
8011112,15183981
8011113,15332153
8011114,15183982
8011114,15480325
8011114,15628496
8011115,15332154
8011116,15480326
8011116,15628497
8011127,15480330
8011128,15628501
8011129,15183987
8011130,15332159
8011130,15480331
8011131,15628502
8011132,15183988
8011132,15332160
8011133,15480332
8011134,15183989
8011134,15628503
8011135,15332161
8011136,15480333
8011140,15628505
8011141,15183991
8011142,15332163
8011143,15480335
8011145,15183992
8011146,15332164
8011146,15480336
8011146,15628507
8011149,15480337
8011150,15628508
8011151,15183994
8011151,15332166
8011151,15480338
8011152,15628509
8011153,15183995
8011153,15332167
8011154,15480339
8011155,15628510
8011156,15183996
8011156,15332168
8011157,15480340
8011158,15628511
8011159,15183997
8011159,15332169
8011165,15332171
8011166,15480343
8011167,15184000
8011167,15332172
8011167,15628514
8011168,15480344
8011169,15628515
8011172,15184002
8011172,15628516
8011173,15332174
8011176,15332175
8011177,15480347
8011178,15628518
8011179,15184004
8011179,15332176
8011179,15480348
8011180,15628519
8011181,15184005
8011183,15332178
8011184,15480350
8011184,15628521
8011185,15184007
8011186,15332179
8011186,15480351
8011187,15628522
8011188,15184008
8011188,15332180
8011189,15480352
8011190,15628523
8011191,15184009
8011191,15332181
8011200,15184013
8011200,15332185
8011200,15628527
8011201,15184014
8011201,15480357
8011201,15628528
8011202,15332186
8011203,15480358
8011206,15332187
8011206,15480359
8011207,15184016
8011207,15628530
8011220,15332193
8011220,15480365
8011221,15628536
8011222,15184022
8011222,15332194
8011223,15184023
8011223,15480366
8011223,15628537
8011224,15332195
8011224,15480367
8011224,15628538
8011225,15184024
8011225,15332196
8011225,15480368
8011226,15184025
8011226,15628539
8011227,15332197
8011228,15480369
8011229,15628540
8011244,15184033
8011245,15332205
8011245,15480377
8011245,15628548
8011246,15184034
8011247,15332206
8011247,15480378
8011247,15628549
8011248,15184035
8011249,15332207
8011250,15480379
8011250,15628550
8011251,15184036
8011252,15332208
8011252,15480380
8011252,15628551
8011253,15184037
8011253,15332209
8011254,15184038
8011254,15480381
8011254,15628552
8011255,15332210
8011256,15480382
8011256,15628553
8011257,15184039
8011257,15332211
8011258,15480383
8011259,15628554
8011260,15184040
8011260,15332212
8011260,15480384
8011261,15184041
8011261,15628555
8011262,15332213
8011263,15184042
8011263,15480385
8011263,15628556
8011264,15332214
8011264,15480386
8011265,15184043
8011265,15628557
8011266,15332215
8011266,15480387
8011266,15628558
8011267,15184044
8011268,15332216
8011268,15480388
8011268,15628559
8011269,15184045
8011269,15332217
8011270,15184046
8011270,15480389
8011270,15628560
8011271,15332218
8011271,15480390
8011272,15628561
8011273,15184047
8011274,15332219
8011275,15184048
8011275,15480391
8011275,15628562
8011278,15184049
8011278,15332221
8011278,15480393
8011279,15184050
8011279,15628564
8011280,15332222
8011280,15480394
8011281,15628565
8011282,15184051
8011282,15332223
8011282,15480395
8011283,15184052
8011283,15628566
8011284,15332224
8011284,15480396
8011285,15628567
8011286,15184053
8011287,15332225
8011288,15480397
8011288,15628568
8011289,15184054
8011290,15332226
8011291,15480398
8011292,15628569
8011293,15184055
8011294,15332227
8011294,15480399
8011294,15628570
8011295,15184056
8011296,15332228
8011297,15480400
8011298,15184057
8011298,15332229
8011298,15628571
8011299,15184058
8011299,15480401
8011299,15628572
8011300,15332230
8011300,15480402
8011301,15184059
8011301,15332231
8011301,15628573
8011302,15480403
8011302,15628574
8011306,15628575
8011307,15184061
8011308,15332233
8011308,15480405
8011308,15628576
8011309,15184062
8011310,15332234
8011311,15480406
8011311,15628577
8011312,15184063
8011312,15332235
8011313,15480407
8011314,15628578
8011339,15184074
8011340,15332246
8011341,15184075
8011341,15480418
8011341,15628589
8011342,15332247
8011342,15480419
8011342,15628590
8011343,15184076
8011344,15332248
8011345,15480420
8011345,15628591
8011346,15184077
8011346,15332249
8011346,15480421
8011347,15184078
8011347,15628592
8011348,15332250
8011348,15480422
8011349,15184079
8011349,15628593
8011350,15332251
8011351,15184080
8011351,15480423
8011351,15628594
8011352,15332252
8011352,15480424
8011352,15628595
8011353,15184081
8011354,15332253
8011355,15184082
8011355,15480425
8011355,15628596
8011356,15332254
8011357,15480426
8011358,15628597
8011359,15184083
8011360,15332255
8011360,15480427
8011360,15628598
8011361,15184084
8011362,15332256
8011362,15480428
8011362,15628599
8011363,15184085
8011363,15332257
8011363,15480429
8011364,15628600
8011365,15184086
8011366,15332258
8011367,15480430
8011368,15184087
8011368,15628601
8011369,15332259
8011370,15480431
8011370,15628602
8011371,15184088
8011371,15332260
8011371,15480432
8011372,15184089
8011372,15332261
8011372,15628603
8011373,15480433
8011373,15628604
8011374,15184090
8011375,15332262
8011375,15480434
8011375,15628605
8011376,15184091
8011377,15332263
8011377,15480435
8011377,15628606
8011378,15184092
8011379,15332264
8011380,15480436
8011381,15628607
8011382,15184093
8011383,15332265
8011384,15480437
8011385,15184094
8011385,15628608
8011386,15332266
8011387,15480438
8011387,15628609
8011388,15184095
8011389,15332267
8011390,15480439
8011391,15628610
8011392,15184096
8011392,15332268
8011393,15480440
8011393,15628611
8011394,15184097
8011395,15332269
8011396,15480441
8011397,15184098
8011397,15332270
8011397,15628612
8011398,15480442
8011399,15184099
8011399,15332271
8011399,15628613
8011400,15184100
8011400,15480443
8011400,15628614
8011401,15332272
8011401,15480444
8011401,15628615
8011402,15184101
8011402,15332273
8011403,15480445
8011404,15184102
8011404,15628616
8011405,15332274
8011405,15480446
8011405,15628617
8011406,15184103
8011406,15332275
8011406,15480447
8011407,15184104
8011407,15332276
8011407,15628618
8011408,15480448
8011409,15184105
8011409,15332277
8011409,15628619
8011410,15480449
8011411,15628620
8011412,15184106
8011412,15332278
8011413,15480450
8011414,15184107
8011414,15332279
8011414,15628621
8011415,15480451
8011415,15628622
8011416,15184108
8011416,15332280
8011416,15480452
8011417,15184109
8011417,15332281
8011417,15628623
8011418,15480453
8011419,15184110
8011419,15628624
8011420,15332282
8011421,15480454
8011421,15628625
8011422,15184111
8011423,15332283
8011424,15480455
8011424,15628626
8011425,15184112
8011426,15332284
8011427,15184113
8011427,15480456
8011427,15628627
8011428,15332285
8011429,15480457
8011430,15628628
8011431,15184114
8011431,15332286
8011431,15480458
8011432,15628629
8011433,15184115
8011433,15332287
8011434,15480459
8011435,15628630
8011436,15184116
8011437,15332288
8011437,15480460
8011437,15628631
8011438,15184117
8011438,15332289
8011439,15480461
8011440,15628632
8011441,15184118
8011442,15332290
8011443,15480462
8011444,15184119
8011444,15628633
8011445,15332291
8011446,15480463
8011447,15628634
8011448,15184120
8011448,15332292
8011449,15480464
8011450,15628635
8011451,15184121
8011452,15332293
8011453,15480465
8011454,15184122
8011454,15628636
8011455,15332294
8011456,15480466
8011457,15184123
8011457,15628637
8011458,15332295
8011459,15480467
8011460,15628638
8011461,15184124
8011462,15332296
8011462,15480468
8011462,15628639
8011463,15184125
8011464,15332297
8011465,15184126
8011465,15480469
8011465,15628640
8011466,15332298
8011467,15480470
8011468,15184127
8011468,15628641
8011469,15332299
8011470,15184128
8011470,15480471
8011470,15628642
8011471,15332300
8011471,15480472
8011472,15628643
8011473,15184129
8011474,15332301
8011475,15480473
8011476,15184130
8011476,15628644
8011477,15332302
8011477,15480474
8011477,15628645
8011478,15184131
8011479,15332303
8011479,15480475
8011480,15184132
8011480,15332304
8011480,15628646
8011481,15480476
8011482,15628647
8011483,15184133
8011483,15332305
8011483,15480477
8011484,15628648
8011485,15184134
8011485,15332306
8011486,15480478
8011487,15628649
8011488,15184135
8011489,15332307
8011489,15480479
8011489,15628650
8011490,15184136
8011490,15332308
8011490,15480480
8011491,15184137
8011491,15628651
8011492,15332309
8011493,15480481
8011493,15628652
8011494,15184138
8011494,15332310
8011495,15480482
8011496,15628653
8011497,15184139
8011497,15332311
8011498,15480483
8011499,15184140
8011499,15628654
8011500,15332312
8011500,15480484
8011501,15184141
8011501,15628655
8011502,15332313
8011503,15480485
8011504,15628656
8011505,15184142
8011505,15332314
8011505,15480486
8011506,15628657
8011507,15184143
8011507,15332315
8011508,15480487
8011509,15184144
8011509,15628658
8011510,15332316
8011510,15480488
8011511,15184145
8011511,15628659
8011512,15332317
8011512,15480489
8011513,15184146
8011513,15628660
8011514,15332318
8011514,15480490
8011514,15628661
8011515,15184147
8011515,15332319
8011515,15480491
8011516,15184148
8011516,15332320
8011516,15628662
8011517,15480492
8011517,15628663
8011518,15184149
8011518,15332321
8011518,15480493
8011519,15628664
8011520,15184150
8011520,15332322
8011520,15480494
8011521,15184151
8011521,15628665
8011522,15332323
8011522,15480495
8011523,15628666
8011524,15184152
8011524,15332324
8011525,15480496
8011525,15628667
8011526,15184153
8011527,15332325
8011527,15480497
8011528,15628668
8011529,15184154
8011530,15332326
8011530,15480498
8011531,15628669
8011532,15184155
8011533,15332327
8011534,15480499
